code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1301,1301.T,極洋,2024-09,OUT,5,61.03,66.79,True,True,5.77,2024-05,3775.0,4365.0,4365.0,15.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,4145.0,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,66.79,61.03,True,True,5.77
1429,1429.T,日本アクア,2024-09,OUT,1,51.23,51.92,False,True,0.69,2024-09,906.0,906.0,906.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,824.0,-9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,51.92,51.23,True,False,0.69
1808,1808.T,長谷工コーポレーション,2024-09,OUT,1,56.23,58.09,False,True,1.85,2024-09,1872.5,1872.5,1872.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,1852.5,-1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,58.09,56.23,True,False,1.85
1835,1835.T,東鉄工業,2024-09,OUT,6,67.95,71.35,True,True,3.4,2024-04,3160.0,3410.0,3410.0,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,3300.0,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,71.35,67.95,True,True,3.4
1871,1871.T,ピーエス・コンストラクション,2024-09,OUT,1,68.76,69.28,True,True,0.52,2024-09,1049.0,1049.0,1049.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,983.0,-6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,69.28,68.76,True,True,0.52
1873,1873.T,日本ハウスホールディングス,2024-09,OUT,8,47.33,48.87,True,True,1.54,2024-02,311.0,352.0,352.0,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,322.0,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,48.87,47.33,True,True,1.54
1882,1882.T,東亜道路工業,2024-09,OUT,2,68.0,69.99,False,True,1.99,2024-08,1366.0,1379.0,1379.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,1267.0,-7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,69.99,68.0,True,False,1.99
1911,1911.T,住友林業,2024-09,OUT,1,77.93,79.83,True,True,1.9,2024-09,2365.0,2365.0,2365.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,1983.33,-16.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,79.83,77.93,True,True,1.9
1928,1928.T,積水ハウス,2024-09,OUT,3,77.76,81.11,True,True,3.35,2024-07,3780.0,3974.0,3974.0,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,3716.0,-1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,81.11,77.76,True,True,3.35
1930,1930.T,北陸電気工事,2024-09,OUT,1,62.96,63.61,False,True,0.65,2024-09,1207.0,1207.0,1207.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10,1166.0,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.61,62.96,True,False,0.65
