code,ticker,name,signal_month,status,months_active,rsi14,rsi5,rsi14_up,rsi5_up,diff,gc_month,gc_price,signal_month_close,period_price,return_since_gc_pct,sma25,sma75,sma200,price_above_sma25,price_above_sma75,price_above_sma200,perfect_order,sma25_up,sma75_up,sma200_up,avg_volume30,high52_price,high52_distance_pct,high52_breakout,volume_ratio_5_30,atr14_pct,atr_ratio_10_20,vcp_tight,stage,supertrend_up,rsr_score,rsr_momentum,mvp_signal,cosmos_focus,cosmos_focus_type,sector,industry,quote_type,exit_month,exit_price,return_at_exit_pct,per,forward_per,pbr,book_value,forward_annual_dividend,trailing_annual_dividend,dividend_change_pct,dividend_yield_pct,payout_ratio_pct,roe_pct,roa_pct,profit_margin_pct,operating_margin_pct,revenue_growth_pct,earnings_growth_pct,current_ratio,quick_ratio,debt_to_equity_pct,equity_ratio_pct,market_cap_oku,enterprise_value_oku,operating_cashflow_oku,free_cashflow_oku,total_cash_oku,total_debt_oku,ebitda_oku,beta,shares_outstanding_million,data_completeness_pct,next_earnings_date,earnings_date_start,earnings_date_end,ex_dividend_date,last_dividend_date,signal_version,monthly_rsi14,monthly_rsi_ma5,monthly_rsi14_up,monthly_rsi_ma5_up,monthly_rsi_spread
1332,1332.T,ニッスイ,2023-10,OUT,11,67.0,67.05,True,False,0.05,2022-12,549.0,731.2,731.2,33.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,737.4,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.05,67.0,False,True,0.05
1417,1417.T,ミライト・ワン,2023-10,OUT,12,60.15,63.84,True,True,3.69,2022-11,1514.0,1994.0,1994.0,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,1846.5,21.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,63.84,60.15,True,True,3.69
1605,1605.T,ＩＮＰＥＸ,2023-10,OUT,7,71.94,74.1,True,False,2.16,2023-04,1473.0,2182.5,2182.5,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,2090.0,41.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,74.1,71.94,False,True,2.16
1762,1762.T,髙松コンストラクショングループ,2023-10,OUT,12,69.73,70.64,True,True,0.91,2022-11,1960.0,2742.0,2742.0,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,2637.0,34.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,70.64,69.73,True,True,0.91
1803,1803.T,清水建設,2023-10,OUT,10,68.54,73.09,True,True,4.55,2023-01,727.0,1071.0,1071.0,47.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,971.6,33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,73.09,68.54,True,True,4.55
1812,1812.T,鹿島建設,2023-10,OUT,12,77.8,80.01,True,True,2.21,2022-11,1550.0,2479.0,2479.0,59.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,2336.5,50.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,80.01,77.8,True,True,2.21
1833,1833.T,奥村組,2023-10,OUT,12,76.13,77.45,True,True,1.32,2022-11,2936.0,4600.0,4600.0,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,4515.0,53.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,77.45,76.13,True,True,1.32
1861,1861.T,熊谷組,2023-10,OUT,11,66.18,73.78,True,True,7.6,2022-12,657.75,942.5,942.5,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,850.0,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,73.78,66.18,True,True,7.6
1885,1885.T,東亜建設工業,2023-10,OUT,10,75.25,78.78,True,False,3.52,2023-01,628.25,937.5,937.5,49.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,893.75,42.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,78.78,75.25,False,True,3.52
1893,1893.T,五洋建設,2023-10,OUT,7,63.89,67.07,True,False,3.18,2023-04,659.0,883.5,883.5,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11,810.4,22.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tv_wilder_rsi14_sma5_v1,67.07,63.89,False,True,3.18
